Post.id|Tag.id
1099511671856|1964
1099511671856|1966
1099511671856|1996
1099511671872|11
1099511671872|1939
1099511671872|1950
1099511671872|1958
1099511671872|1966
1099511671872|1967
1099511671872|1974
1099511671872|1979
1099511671872|1983
1099511671877|11
1099511671877|1937
1099511671877|1939
1099511671877|1954
1099511671877|1964
1099511671877|1971
1099511671877|1976
1099511671894|11
1099511671894|1940
1099511671894|1947
1099511671894|1964
1099511671894|1984
2061584346211|50
2061584346211|7816
2061584346211|8110
2061584346211|8146
2061584346211|8181
1099511671925|11
1099511671925|1961
1099511671925|1966
2061584346248|50
2061584346248|7900
2061584346248|8056
2061584346248|8151
1099511671956|11
1099511671956|1939
1099511671956|1960
1099511671956|1975
1099511671956|1976
2061584346275|50
2061584346275|7934
2061584346275|8042
2061584346276|50
2061584346276|7933
2061584346276|8007
2061584346276|8020
2061584346276|8109
2061584346276|8140
2061584346276|8152
2061584346434|216
2199023299924|216
2061584346544|216
2061584346565|216
1511828532920|39
1511828532920|6406
1511828532920|7599
1511828532920|7613
1511828532928|39
1511828532928|1851
1511828532928|2126
1511828532928|3055
1511828532928|3198
1511828532928|4111
1236950626010|39
1236950626010|2700
1236950626010|6802
1236950626010|9681
1374389579498|39
1374389579498|2738
1374389579498|4111
1924145393407|39
1924145393407|216
1924145393407|2724
1924145393407|6465
1924145393407|6888
1511828532996|39
1511828532996|3415
1511828532996|4150
1511828532996|6802
1511828532996|9681
1924145393431|39
1924145393431|1851
1236950626086|39
1236950626086|4158
1374389579562|39
1374389579562|7593
1374389579562|7613
1649267486520|39
1649267486520|216
1649267486520|2726
1649267486520|6698
1649267486520|7659
1511828533064|39
1511828533064|3159
1511828533064|5823
2061584346970|39
2061584346970|163
2061584346970|2126
2061584346970|3415
2061584346970|7659
1786706440027|39
1786706440027|1851
1786706440027|1929
1786706440027|6515
1786706440027|6529
1649267486573|39
1649267486573|2738
1649267486573|5823
1649267486573|7613
1649267486577|39
1649267486577|1851
1649267486577|1991
1236950626177|39
1236950626177|2924
1236950626177|6698
1236950626177|6802
1236950626197|39
1236950626197|2940
1236950626197|3055
1099511672743|39
1099511672743|1929
1099511672743|6802
1786706440121|39
1786706440121|3055
1786706440121|4115
1786706440121|6529
1786706440121|6698
2061584347071|39
2061584347071|5094
2061584347071|7659
2061584347071|9681
1236950626242|39
1236950626242|216
1236950626242|1929
1236950626242|1991
1236950626242|2738
1236950626242|4115
1236950626242|6888
1236950626242|7593
1511828533207|39
1511828533207|6698
1099511672811|39
1099511672811|4150
1099511672811|6406
1236950626296|39
1236950626296|2726
1236950626296|2940
1236950626296|5094
1649267486724|39
1649267486724|2126
1649267486724|6904
1374389579786|39
1374389579786|2724
1374389579786|4115
1374389579786|7613
1649267486743|39
1786706440234|39
1786706440234|6406
1786706440234|6529
1099511672880|39
1099511672880|163
1099511672880|2126
1786706440245|39
1786706440245|3055
1786706440245|4829
1511828533314|39
1511828533314|3159
962072719433|39
962072719433|3055
962072719433|6465
962072719433|6563
1649267486813|39
1649267486813|6540
1649267486830|39
1649267486830|163
1649267486830|4111
1649267486830|7659
1099511672947|39
1099511672947|1851
1099511672947|2940
1099511672947|4111
1099511672947|5823
1099511672947|6540
1924145393793|42
1924145393793|6555
1924145393793|6589
1924145393793|6595
1924145393793|6615
1924145393793|6754
1924145393793|6795
1924145393793|6803
1924145393802|42
1924145393802|6586
1924145393802|6781
1924145393803|42
1924145393803|6607
1924145393803|6657
1924145393803|6721
1924145393803|6743
1924145393803|6795
1924145393811|42
1924145393811|6551
1924145393811|6570
1924145393811|6627
1924145393811|6685
1924145393811|6727
1924145393822|42
1924145393822|6708
1924145393822|6763
1924145393829|42
1924145393829|6782
1924145393829|6810
1924145393847|42
1924145393847|6557
1924145393847|6563
1924145393847|6786
1924145393866|42
1924145393866|6568
1924145393866|6572
1924145393866|6640
1924145393866|6707
1924145393866|6758
1924145393866|6791
1924145393875|42
1924145393875|6702
1924145393875|6706
1924145393875|6727
1924145393893|42
1924145393893|6674
1924145393893|6798
1924145393905|42
1924145393905|6617
1924145393905|6629
1924145393905|6700
1924145393905|6743
1924145393905|6780
1924145393905|6785
1924145393920|42
1924145393920|6590
1924145393920|6706
1924145393920|6730
1924145393920|6785
1924145393920|6795
1924145393932|42
1924145393932|6556
1924145393932|6620
1924145393932|6735
1924145393932|6770
1924145393932|6785
1924145393946|42
1924145393946|6573
1924145393946|6610
1924145393946|6644
1924145393946|6687
1924145393946|6744
1924145393946|6794
1924145393951|42
1924145393951|6573
1924145393951|6797
1924145393951|6810
1924145393958|42
1924145393958|6599
1924145393958|6605
1924145393958|6621
1924145393958|6640
1924145393958|6681
1924145393958|6719
1924145393958|6761
1924145393958|6794
1924145393959|42
1924145393959|6656
1924145393959|6716
1924145393980|42
1924145393980|6575
1924145393980|6635
1924145393980|6652
1924145393980|6725
1924145393980|6765
1924145393988|42
1924145393988|6559
1924145393988|6586
1924145393988|6648
1924145393988|6776
1924145393992|42
1924145393992|6560
1924145393992|6596
1924145393992|6723
1924145393992|6733
1924145393992|6751
1924145394011|42
1924145394011|6585
1924145394011|6621
1924145394011|6628
1924145394011|6678
1924145394011|6711
1924145394011|6803
1924145394022|42
1924145394022|6571
1924145394032|42
1924145394032|6633
1924145394032|6673
1924145394035|42
1924145394035|6631
1924145394035|6658
1924145394035|6681
1924145394035|6687
1924145394035|6716
1924145394035|6763
1924145394044|42
1924145394044|6552
1924145394044|6567
1924145394044|6587
1924145394044|6643
1924145394044|6648
1924145394044|6692
1924145394044|6712
1924145394044|6719
1924145394062|42
1924145394062|6590
1924145394062|6660
1924145394062|6671
1924145394062|6709
1924145394062|6806
1924145394069|42
1924145394069|6619
1924145394069|6687
1924145394069|6740
1924145394069|6757
1924145394085|42
1924145394085|6737
1924145394085|6763
1924145394090|42
1924145394090|6554
1924145394090|6616
1924145394108|42
1924145394108|6587
1924145394108|6656
1924145394108|6672
1924145394108|6678
1924145394108|6763
1924145394108|6789
1924145394119|42
1924145394119|6714
1924145394119|6719
1924145394119|6760
962072719832|810
962072719832|1764
962072719832|6406
2061584347621|810
2061584347621|1184
2061584347621|1929
2061584347621|2752
1236950626804|21
1236950626804|2919
1236950626804|2921
1236950626804|2949
1236950626804|2958
1236950626804|2995
1649267487228|44
1649267487228|7120
1649267487228|7187
1649267487228|7202
1649267487228|7238
1649267487228|7350
1649267487228|7358
1649267487228|7368
1649267487231|44
1649267487231|7139
1099511673353|21
1099511673353|2948
1099511673353|2975
1236950626842|21
1236950626842|2924
1236950626842|2928
1236950626842|2958
1236950626842|2964
1099511673372|21
1099511673372|2944
1099511673372|2948
1099511673372|2951
1099511673372|2958
1099511673372|2959
1099511673372|2965
1649267487261|44
1649267487261|7254
1649267487261|7281
1649267487261|7285
1649267487261|7324
1649267487261|7428
1236950626847|0
1236950626847|18
1236950626847|30
1236950626847|73
1236950626847|80
1236950626847|113
1236950626847|124
1236950626847|167
1236950626856|0
1236950626856|25
1236950626856|115
1236950626858|0
1236950626858|39
1236950626858|43
1236950626858|52
1236950626858|89
1236950626878|21
1236950626878|2954
1236950626878|2956
1236950626878|2961
1649267487315|44
1649267487315|7217
1649267487315|7372
1649267487315|7391
1236950626908|21
1236950626908|2944
1236950626908|2946
1236950626908|2988
1236950626908|2989
1236950626911|0
1236950626911|147
1236950626922|0
1236950626922|13
1236950626922|23
1236950626922|40
1236950626922|59
1236950626922|73
1236950626922|117
1236950626922|133
1374389580400|66
1374389580400|1934
1374389580400|4111
1374389580400|6054
1374389580400|6150
1374389580400|6433
1374389580400|8005
1374389580400|9444
1374389580417|66
1374389580417|1934
1374389580417|2566
1374389580417|2675
1374389580417|3255
1374389580417|6529
1374389580417|6563
1374389580417|6888
1374389580443|66
1374389580443|2122
1374389580443|2722
1374389580443|3255
1374389580443|3269
1374389580443|5323
1374389580443|7571
1374389580443|7603
1374389580443|8807
1099511673508|66
1099511673508|132
1099511673508|857
1099511673508|1910
1099511673508|2831
1099511673508|3055
1099511673508|5445
1099511673508|7571
2061584347832|66
2061584347832|2122
2061584347832|2816
2061584347832|9582
1786706440904|66
1786706440904|1997
1786706440904|2957
1786706440904|3038
1786706440904|6054
1786706440904|6563
1511828533978|66
1511828533978|893
1511828533978|1759
1511828533978|2957
1511828533978|6406
1511828533978|6802
1511828533978|7612
1511828533978|9548
1511828533992|66
1511828533992|893
1511828533992|2122
1511828533992|5277
1511828533992|5916
1099511673583|21
1099511673583|2920
1099511673583|2996
1099511673587|21
1099511673590|21
1099511673590|2927
1099511673590|2940
1099511673610|21
1099511673610|2961
1099511673610|2967
1099511673610|2977
1786706440989|27
1786706440989|965
1786706440989|2300
1786706440989|3198
1786706440989|6054
1511828534061|27
1511828534061|2566
1511828534061|5857
1511828534061|7340
1511828534097|27
1511828534097|2127
1511828534097|2128
1511828534097|2284
1511828534097|4900
1924145394534|27
1924145394534|2129
1924145394534|4863
1924145394534|7340
1924145394534|9503
1924145394565|27
1924145394565|52
1924145394565|2132
1924145394565|3152
1924145394565|6439
1924145394565|6515
1924145394565|6698
1374389580692|27
1374389580692|5925
1786706441115|27
1786706441115|916
1786706441115|1929
1786706441115|2132
1786706441115|2451
1786706441115|5604
1786706441115|5914
1786706441115|6853
1786706441120|27
1786706441120|2144
1786706441120|2517
1786706441120|3065
1786706441120|3152
1786706441120|3255
1786706441120|4900
1786706441120|7340
1786706441125|27
1786706441125|4807
1786706441125|6793
1786706441125|9548
2061584348094|27
2061584348094|2131
2061584348094|2507
2061584348094|3065
2061584348094|5857
1511828534232|27
1511828534232|4115
1511828534232|6439
1511828534232|7779
1099511673818|27
1099511673818|2131
1099511673818|2341
1099511673818|3055
1099511673818|3255
1099511673818|5857
1099511673818|6698
1099511673831|27
1099511673831|3198
1099511673831|6563
2061584348145|27
2061584348145|163
2061584348145|2126
2061584348145|2129
2061584348145|2143
2061584348145|2144
2061584348145|2722
2061584348145|5604
2061584348164|27
2061584348164|2675
2061584348164|2722
1786706441224|27
1786706441224|216
1786706441224|697
1786706441224|2726
1786706441224|2907
1786706441224|3152
1786706441224|3255
1786706441224|6853
1511828534305|27
1511828534305|1069
1511828534305|2128
1511828534305|7125
1511828534305|7751
2061584348211|27
2061584348211|6515
2061584348211|8836
1511828534325|27
1511828534325|2300
1236950627387|27
1236950627387|2126
1236950627387|2496
1236950627387|2516
1236950627387|2566
1236950627387|3255
1236950627387|4900
1236950627387|6439
1236950627387|7575
1374389580861|27
1374389580861|52
1374389580861|1138
1374389580861|2128
1374389580861|2517
1374389580861|7740
1374389580861|8836
1511828534338|27
1511828534338|1069
1511828534338|1929
1511828534338|6888
1511828534338|7625
1511828534338|7653
1511828534355|27
1511828534355|2507
1511828534355|7751
1924145394789|27
1924145394789|2566
1924145394789|6054
1924145394789|6888
2061584348266|27
2061584348266|216
2061584348266|2284
2061584348266|2516
2061584348266|2907
2061584348266|3255
2061584348266|6517
2061584348266|7575
2061584348266|9503
1511828534395|27
1511828534395|988
1511828534395|1138
1511828534395|2127
1511828534395|2284
1511828534395|2467
1511828534395|4111
1786706441351|27
1786706441351|697
1786706441351|7125
1786706441356|27
1786706441356|188
1786706441356|2284
1786706441356|6563
1786706441356|6888
1649267487905|27
1649267487905|52
1649267487905|2284
1649267487905|2300
1649267487905|2675
1649267487905|2722
1649267487905|2940
1649267487905|3178
1649267487905|6054
1236950627509|27
1236950627509|163
1236950627509|2496
1236950627509|4158
1786706441416|27
1786706441416|188
1786706441416|965
1786706441416|2341
1786706441416|2451
1786706441416|3255
1786706441416|7599
1786706441416|7625
1786706441416|7740
1786706441416|7779
1649267487946|27
1649267487946|2557
1649267487946|8836
1649267487962|27
1649267487962|2538
1374389581020|27
1374389581020|697
1374389581020|1184
1374389581020|2486
1374389581020|8362
1511828534506|27
1511828534506|2143
1511828534506|7653
1511828534506|7779
1099511674109|27
1099511674109|697
1099511674109|2143
1099511674109|3198
1099511674109|5857
1099511674109|6439
1099511674109|6853
1099511674109|7779
1099511674115|27
1099511674115|163
1099511674115|1138
1099511674115|2675
1099511674115|5925
1924145394967|27
1924145394967|163
1924145394967|2132
1924145394967|2341
1924145394967|2726
1924145394967|3065
1924145394967|6054
1099511674138|27
1099511674138|2284
1099511674138|2341
1099511674138|5884
1099511674138|7340
1786706441531|27
1786706441531|2126
1786706441531|2127
1786706441531|4115
1786706441531|5914
1786706441531|6793
1786706441531|7340
2199023301961|27
2199023301961|810
2199023301961|2964
2199023301961|7599
2199023301961|7625
1374389581135|5
1374389581135|745
1374389581135|767
1374389581135|835
1374389581135|836
1374389581135|851
1374389581135|924
1374389581155|5
1374389581155|845
1374389581155|855
1374389581155|858
1374389581167|5
1374389581167|696
1374389581167|706
1374389581167|719
1374389581167|918
1374389581186|5
1374389581186|698
1374389581186|746
1374389581186|895
1374389581186|919
1374389581200|5
1374389581200|831
1374389581200|924
1374389581200|928
1374389581200|954
1374389581204|5
1374389581204|717
1374389581204|729
1374389581204|790
1374389581204|888
1374389581204|918
1374389581218|5
1374389581218|668
1374389581218|674
1374389581218|712
1374389581218|809
1374389581218|925
1374389581218|936
1374389581222|5
1374389581222|677
1374389581222|723
1374389581222|736
1374389581222|741
1374389581222|766
1374389581222|831
1374389581233|5
1374389581233|687
1374389581233|716
1374389581233|758
1374389581233|784
1374389581233|795
1374389581233|799
1374389581233|822
1374389581233|840
1374389581233|876
1374389581233|890
1374389581244|5
1374389581244|685
1374389581244|698
1374389581244|730
1374389581244|753
1374389581244|812
1374389581244|855
1374389581244|862
1374389581244|865
1374389581244|917
1374389581244|932
1374389581244|948
1374389581265|5
1374389581265|672
1374389581265|688
1374389581265|701
1374389581265|750
1374389581265|751
1374389581265|851
1374389581265|918
1374389581274|5
1374389581274|677
1374389581274|693
1374389581274|792
1374389581274|803
1374389581290|5
1374389581290|754
1374389581307|5
1374389581307|669
1374389581307|751
1374389581307|783
1374389581326|5
1374389581326|674
1374389581326|690
1374389581326|726
1374389581326|780
1374389581326|909
1374389581331|5
1374389581331|698
1374389581331|704
1374389581331|882
1374389581352|5
1374389581352|865
1374389581352|937
1374389581369|5
1374389581369|703
1374389581369|844
1374389581369|950
1374389581374|5
1374389581374|770
1374389581374|953
1374389581392|5
1374389581392|725
1374389581392|807
1374389581392|846
1374389581392|855
1374389581392|874
1374389581392|918
1374389581392|940
1374389581411|5
1374389581411|721
1374389581411|869
1374389581420|5
1374389581420|677
1374389581420|696
1374389581420|808
1374389581420|827
1374389581420|880
1374389581420|910
1374389581422|5
1374389581422|694
1374389581422|704
1374389581422|717
1374389581422|792
1374389581422|869
1374389581422|889
1374389581437|5
1374389581437|707
1374389581437|816
1374389581437|836
1374389581437|911
1374389581437|918
1374389581437|931
1374389581456|5
1374389581456|792
1374389581456|858
1374389581456|894
1374389581470|5
1374389581470|699
1374389581470|770
1374389581470|780
1374389581470|799
1374389581470|940
1374389581475|5
1374389581475|713
1374389581484|5
1374389581484|730
1374389581484|831
1374389581484|843
1374389581484|913
1374389581484|919
1374389581484|931
1374389581501|5
1374389581501|756
1374389581501|884
1374389581504|5
1374389581504|685
1374389581504|777
1374389581507|5
1374389581522|5
1374389581522|764
1374389581523|5
1374389581523|720
1374389581523|946
1374389581537|5
1374389581537|729
1374389581537|737
1374389581537|756
1374389581537|777
1374389581537|814
1374389581537|868
1374389581537|936
1374389581545|5
1374389581545|780
1374389581545|866
1374389581561|5
1374389581561|743
1374389581561|789
1374389581561|899
1374389581561|900
1374389581561|906
1374389581561|939
1374389581561|943
1374389581569|5
1374389581569|670
1374389581569|729
1374389581569|763
1374389581569|770
1374389581569|777
1374389581569|780
1374389581569|800
1374389581584|5
1374389581584|832
1374389581584|892
1374389581594|5
1374389581594|694
1374389581594|721
1374389581594|814
1374389581601|5
1374389581601|699
1374389581613|5
1374389581613|846
1374389581626|5
1374389581626|819
1374389581626|867
1374389581626|931
1374389581638|5
1374389581638|886
1374389581651|5
1374389581651|784
1374389581651|809
1374389581651|903
1374389581656|5
1374389581656|739
1374389581656|785
1374389581656|823
1374389581656|921
1374389581672|5
1374389581672|690
1374389581672|711
1374389581672|765
1374389581672|873
1374389581683|5
1374389581683|700
1374389581683|701
1374389581683|728
1374389581683|760
1374389581683|871
1374389581702|5
1374389581702|669
1374389581702|675
1374389581702|746
1374389581702|797
1374389581712|5
1374389581712|705
1374389581725|5
1374389581725|786
1374389581725|796
1374389581725|850
1374389581725|938
1374389581725|942
1374389581745|5
1374389581745|728
1374389581745|776
1374389581745|874
1374389581765|5
1374389581765|764
1374389581765|951
1374389581767|5
1374389581767|678
1374389581767|704
1374389581782|5
1374389581782|698
1374389581782|734
1374389581782|743
1374389581782|751
1374389581782|920
1374389581782|947
1374389581785|5
1374389581785|868
1374389581791|5
1374389581791|712
1374389581791|722
1374389581791|804
1374389581791|852
1374389581791|891
1374389581791|945
1374389581797|5
1374389581797|739
1374389581797|844
1374389581797|950
1374389581802|5
1374389581802|850
1374389581802|859
1374389581802|894
1374389581804|5
1374389581804|682
1374389581804|797
1374389581804|925
1374389581815|5
1374389581815|705
1374389581815|813
1374389581815|819
1374389581815|836
1374389581815|952
1374389581819|5
1374389581819|785
1374389581819|900
1374389581834|5
1374389581834|783
1374389581834|834
1374389581834|842
1374389581834|870
1374389581836|5
1374389581836|745
1374389581836|801
1374389581836|822
1374389581836|839
1374389581836|851
1374389581836|894
1374389581836|947
1374389581853|5
1374389581853|678
1374389581853|828
1374389581853|937
1374389581855|5
1374389581855|676
1374389581855|702
1374389581855|810
1374389581855|887
1374389581857|5
1374389581857|879
1374389581871|5
1374389581871|764
1374389581871|851
1374389581887|5
1374389581887|704
1374389581887|713
1374389581887|730
1374389581887|882
1374389581892|5
1374389581892|671
1374389581892|782
1374389581892|857
1374389581892|924
1374389581892|954
1236950628421|132
1236950628421|216
1236950628421|3297
1236950628421|4911
1236950628421|6517
1236950628421|6537
1236950628421|7843
1236950628440|132
1236950628440|2551
1236950628440|2752
1236950628440|2954
1236950628440|3065
1236950628440|4150
1236950628440|6406
1236950628440|7740
1924145395810|132
1924145395810|163
1924145395810|810
1924145395810|1840
1924145395810|3257
1924145395810|7662
2061584349287|132
2061584349287|216
2061584349287|3297
2061584349287|3535
2061584349287|4856
2061584349287|6524
2061584349287|6563
2061584349287|7667
1374389581940|132
1374389581940|2127
1374389581940|6406
1374389581940|6529
1374389581940|7662
1374389581940|7791
1649267488904|132
1649267488904|216
1649267488904|965
1649267488904|2700
1649267488904|3198
1649267488904|6537
1649267488904|9503
1786706442389|132
1786706442389|1138
1786706442389|1191
1786706442389|3107
1786706442389|5950
1786706442389|9444
2199023302819|132
2199023302819|1794
2199023302819|2703
2199023302819|3257
2199023302819|3521
2199023302819|7659
2199023302819|9503
1786706442441|132
1786706442441|1191
1786706442441|2551
1786706442441|2703
1786706442441|3162
1786706442441|6527
1649267488971|132
1649267488971|1910
1649267488971|2126
1649267488971|2726
1649267488971|5925
1649267488971|6406
1649267488971|6524
1649267488971|7740
1511828535504|132
1511828535504|414
1511828535504|1184
1511828535504|3535
1511828535504|6535
1511828535504|7662
1649267488982|132
1649267488982|937
1649267488982|965
1649267488982|1895
1649267488982|6535
2061584349405|132
2061584349405|2126
2061584349405|4863
2061584349405|6527
2061584349405|6537
1924145395953|132
1924145395953|1910
1924145395953|6529
1924145395953|7667
1511828535543|132
1511828535543|676
1511828535543|2551
1511828535543|2660
1511828535543|7651
1511828535543|8313
1236950628601|132
1236950628601|2222
1236950628601|2726
1236950628601|6529
1236950628606|132
1236950628606|1910
1236950628606|3038
1236950628606|3198
1236950628606|6515
1236950628606|7578
1099511675148|132
1099511675148|937
1099511675148|2126
1099511675148|2222
1099511675148|5950
1099511675148|6908
1099511675148|7125
1236950628625|132
1236950628625|483
1236950628625|1929
1236950628625|2907
1236950628625|4911
1236950628625|6406
1236950628625|6527
1236950628625|7593
1236950628625|7653
2061584349465|132
2061584349465|988
2061584349465|6529
2061584349465|6540
1374389582123|132
1374389582123|1895
1374389582123|2126
1374389582123|6817
1374389582123|8128
1374389582123|9503
1786706442552|132
1786706442552|6406
1786706442552|6415
1511828535629|132
1511828535629|2129
1511828535629|2131
1511828535650|132
1511828535650|163
1511828535650|1929
1511828535650|3198
1511828535650|4158
1511828535650|6516
1511828535650|7651
1511828535650|7740
1511828535650|9541
2061584349557|132
2061584349557|163
2061584349557|937
2061584349557|3257
2061584349557|5916
2061584349557|5950
2061584349557|6817
2061584349557|7125
1786706442630|132
1786706442630|6527
1786706442630|7653
1236950628750|132
1236950628750|1883
1236950628750|7843
1924145396130|132
1924145396130|2129
1924145396130|2143
1924145396130|3065
1924145396130|3198
1924145396130|5916
1924145396130|6054
1924145396130|6524
1924145396130|7654
1924145396130|7751
1099511675315|132
1099511675315|3055
1099511675315|4144
1099511675315|6517
1099511675315|7654
1099511675315|9444
2061584349630|132
2061584349630|1337
2061584349630|6433
1236950628799|132
1236950628799|1991
1236950628799|2143
1236950628799|2700
1236950628799|2816
1236950628799|3198
1236950628799|6517
1236950628799|6535
1236950628799|7599
1649267489225|132
1649267489225|6517
1511828535766|132
1511828535766|937
1511828535766|2907
1511828535766|6524
2061584349664|132
2061584349664|163
2061584349664|1675
2061584349664|1794
2061584349664|2143
2061584349664|3207
2061584349664|6513
2061584349664|6524
1649267489253|132
1649267489253|1675
1649267489253|1883
1649267489253|1955
1649267489253|4158
1649267489253|6433
1649267489253|6524
1099511675384|132
1099511675384|1191
1099511675384|3521
1099511675384|7653
1099511675384|7662
1511828535808|132
1511828535808|988
1511828535808|1069
1511828535808|1191
1511828535808|2143
1511828535808|2551
1511828535808|3107
1511828535808|3198
1511828535808|4911
1511828535808|6519
1511828535808|7653
1511828535808|7667
2199023303196|132
2199023303196|1138
2199023303196|2126
2199023303196|2222
2199023303196|3207
2199023303196|3257
2199023303196|6535
1099511675424|132
1099511675424|2703
1099511675424|2726
1924145396257|8
1924145396257|1463
1924145396257|1473
1924145396271|8
1924145396271|1498
1924145396271|1669
1924145396278|8
1924145396278|1478
1924145396278|1541
1924145396279|8
1924145396279|1476
1924145396279|1549
1924145396279|1592
1924145396279|1667
1924145396279|1711
1924145396291|8
1924145396291|1418
1924145396291|1485
1924145396291|1649
1924145396291|1693
1924145396306|8
1924145396306|1530
1924145396306|1556
1924145396306|1565
1924145396306|1608
1924145396306|1659
1924145396322|8
1924145396322|1443
1924145396322|1489
1924145396322|1490
1924145396322|1499
1924145396322|1574
1924145396322|1641
1924145396322|1647
1924145396337|8
1924145396337|1521
1924145396337|1576
1924145396337|1632
1924145396357|8
1924145396357|1420
1924145396357|1643
1924145396358|8
1924145396358|1480
1924145396358|1556
1924145396358|1664
1924145396368|8
1924145396368|1477
1924145396368|1517
1924145396368|1576
1924145396368|1619
1924145396368|1652
1924145396368|1676
1924145396368|1679
1924145396388|8
1924145396388|1423
1924145396388|1509
1924145396388|1559
1924145396388|1562
1924145396388|1599
1924145396388|1601
1924145396388|1683
1924145396397|8
1924145396397|1465
1924145396397|1515
1924145396397|1694
1924145396418|8
1924145396418|1544
1924145396418|1560
1924145396418|1610
1924145396418|1624
1924145396427|8
1924145396427|1566
1924145396427|1605
1924145396428|8
1924145396428|1435
1924145396428|1605
1924145396428|1618
1924145396439|8
1924145396439|1424
1924145396439|1504
1924145396454|8
1924145396454|1435
1924145396454|1436
1924145396454|1486
1924145396454|1667
1924145396469|8
1924145396469|1552
1924145396469|1560
1924145396469|1635
1924145396469|1687
1924145396486|8
1924145396486|1485
1924145396486|1528
1924145396486|1532
1924145396486|1612
1924145396486|1665
1924145396486|1700
1924145396506|8
1924145396506|1558
1924145396506|1560
1924145396506|1561
1924145396526|8
1924145396526|1419
1924145396526|1546
1924145396526|1578
1924145396526|1609
1924145396542|8
1924145396542|1492
1924145396542|1579
1924145396542|1604
1924145396542|1650
1924145396542|1676
1924145396551|8
1924145396551|1693
1924145396571|8
1924145396571|1552
1924145396571|1641
1924145396576|8
1924145396576|1559
1924145396576|1631
1924145396576|1639
1924145396576|1689
1924145396587|8
1924145396587|1483
1924145396587|1535
1924145396587|1541
1924145396587|1560
1924145396587|1688
1511828536381|52
1511828536381|2924
1511828536381|3178
1511828536381|5916
1511828536381|6114
1511828536389|13
1511828536389|2136
1511828536389|2141
1511828536389|2147
1511828536395|13
1511828536395|2128
1511828536395|2130
1511828536395|2131
1511828536416|13
1511828536416|2133
1511828536416|2139
1511828536416|2141
1511828536416|2149
1511828536437|13
1511828536437|2126
1511828536437|2131
1511828536437|2136
1511828536437|2145
1511828536442|13
1511828536442|2133
1511828536442|2134
1511828536454|13
1511828536454|2130
1511828536454|2133
1511828536454|2134
1511828536454|2139
1511828536454|2150
1511828536462|13
1511828536462|2126
1511828536462|2127
1511828536462|2129
1511828536462|2130
1511828536462|2147
2061584350364|39
2061584350364|1298
2061584350364|2131
2061584350364|2467
1374389583018|39
1374389583018|2127
1374389583018|6524
1374389583018|7340
1236950629567|39
1236950629567|2144
1236950629567|2954
1236950629567|4856
1236950629567|7740
1511828536544|39
1511828536544|1298
1511828536544|7599
1236950629606|39
1236950629606|1929
1236950629606|6406
1924145396969|39
1924145396969|6563
1924145396981|39
1374389583107|39
1374389583107|697
1374389583107|3011
1374389583107|7340
1374389583107|9503
1236950629646|39
1236950629646|1929
1236950629646|2129
1236950629646|7599
1924145397017|39
1924145397017|2144
1236950629675|39
1236950629675|697
1236950629675|810
1236950629675|5916
1786706443578|39
1786706443578|857
1511828536638|32
1511828536638|4677
1511828536638|4706
1511828536638|4735
1511828536641|32
1511828536641|4561
1511828536641|4665
1511828536641|4770
1511828536644|32
1511828536644|4727
1511828536658|32
1511828536658|4544
1511828536658|4560
1511828536658|4573
1511828536658|4620
1511828536658|4652
1511828536658|4729
1511828536658|4740
1511828536658|4749
1511828536662|32
1511828536662|4611
1511828536662|4646
1511828536662|4682
1511828536662|4683
1511828536662|4722
1511828536662|4761
1511828536662|4765
1511828536674|32
1511828536674|4651
1511828536677|32
1511828536677|4572
1511828536677|4602
1511828536677|4651
1511828536677|4664
1511828536677|4694
1511828536677|4720
1511828536698|32
1511828536698|4589
1511828536698|4659
1511828536698|4726
1511828536698|4729
1511828536698|4750
1511828536716|32
1511828536716|4558
1511828536716|4566
1511828536716|4596
1511828536716|4622
1511828536716|4625
1511828536716|4692
1511828536716|4736
1511828536716|4743
1511828536721|32
1511828536721|4608
1511828536721|4700
1511828536722|32
1511828536722|4697
1511828536722|4711
1511828536727|32
1511828536727|4681
1511828536727|4733
1511828536730|32
1511828536730|4650
1511828536746|32
1511828536746|4567
1511828536746|4591
1511828536746|4729
1511828536746|4744
1511828536746|4759
1511828536761|32
1511828536761|4618
1511828536761|4668
1511828536761|4673
1511828536761|4720
1511828536772|32
1511828536772|4585
1511828536772|4634
1511828536772|4693
1511828536772|4701
1511828536772|4719
1511828536772|4741
1511828536790|32
1511828536790|4543
1511828536790|4702
1511828536790|4711
1511828536790|4727
1649267490640|52
1649267490640|2127
1649267490640|2675
1649267490640|5382
1649267490640|6802
1511828537185|52
1511828537185|5382
1511828537185|5916
1511828537185|6515
1511828537185|6926
1511828537185|8373
2061584351081|52
2061584351081|163
2061584351081|2149
2061584351081|4911
2061584351081|6802
1649267490674|52
1649267490674|965
1649267490674|1138
1649267490674|4115
1236950630263|52
1236950630263|1851
1236950630263|2127
1236950630263|2130
1236950630263|2132
1236950630263|3257
1236950630263|4115
1236950630263|4452
1649267490688|52
1649267490688|227
1649267490688|1816
1649267490688|1991
1649267490688|2126
1649267490688|2423
1786706444164|52
1786706444164|2129
1786706444164|2136
1786706444164|5726
1786706444164|5916
1786706444164|6559
1786706444164|7751
1786706444164|8128
1786706444164|8373
1374389583752|20
1374389583752|2752
1374389583752|2879
1374389583767|20
1374389583767|2820
1374389583767|2831
1374389583767|2898
